Stfartro_Id;Ημερομηνία;Παραστατικό;Αριθμός;Κωδικός Είδους;Περιγραφή είδους
11.001.357,00;9/5/2013;62Π_A;3.939,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.001.358,00;9/5/2013;62Π_A;3.940,00;017.01.02.001;ΣΑΙΠΕΡΚΙΛ 10EC 1 ΛΙΤΡΟΥ
11.001.359,00;9/5/2013;62Π_A;3.941,00;002.01.01.015;ΠΟΥΛΣΑΡ 40SL 1 ΛΙΤΡΟΥ
11.001.359,00;9/5/2013;62Π_A;3.941,00;003.01.05.010;ΣΙΛΓΟΥΕΤ ΓΚΟΛΝΤ 50 Κ.ΕΚ.
11.001.360,00;9/5/2013;62Π_A;3.942,00;001.01.01.068;ΕΛΟΥΜΙΣ 150 OD 5 ΛΙΤΡΩΝ
11.001.360,00;9/5/2013;62Π_A;3.942,00;001.01.01.067;ΕΛΟΥΜΙΣ 150 OD 1 ΛΙΤΡΟΥ
11.001.332,00;9/5/2013;66Π_A;104,00;024.02.22.046;ΚΑΛ/ΚΙ ΝΚ FAMOSO PONCHO 50.000ΣΠ.
11.001.362,00;9/5/2013;66Π_A;105,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
10.000.574,00;9/5/2013;71Π;559,00;057.07.34.370;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖ ΕΜΒ ΝΙΛΟ/RESISTAR 54Θ.
10.000.574,00;9/5/2013;71Π;559,00;057.07.34.371;ΣΠΟΡ/ΤΟ ΤΟΜ ΕΜΒ ΜΠΕΛΑΝΤΟΝΑ /RESISTAR 54Θ.
10.000.575,00;9/5/2013;71Π;560,00;057.07.34.370;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖ ΕΜΒ ΝΙΛΟ/RESISTAR 54Θ.
10.000.575,00;9/5/2013;71Π;560,00;004.01.02.014;ΡΕΛΝΤΑΝ 2E 100 Κ.ΕΚ.
10.000.575,00;9/5/2013;71Π;560,00;001.01.02.001;ΑΚΤΑΡΑ 25WG 4 ΓΡ.
10.000.575,00;9/5/2013;71Π;560,00;057.07.34.371;ΣΠΟΡ/ΤΟ ΤΟΜ ΕΜΒ ΜΠΕΛΑΝΤΟΝΑ /RESISTAR 54Θ.
10.000.577,00;9/5/2013;71Π;561,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
10.000.577,00;9/5/2013;71Π;561,00;004.01.02.014;ΡΕΛΝΤΑΝ 2E 100 Κ.ΕΚ.
10.000.582,00;9/5/2013;71Π;562,00;057.07.34.089;ΣΠΟΡ/ΤΟ ΒΑΣΙΛΙΚΟΣ ΛΑΤΙΝΟ 54Θ.
10.000.582,00;9/5/2013;71Π;562,00;057.07.34.230;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΑΪΚΟ 54Θ.
10.000.582,00;9/5/2013;71Π;562,00;057.07.34.120;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΜΠΑΚΑΛΙΚΗ 77Θ.
10.000.582,00;9/5/2013;71Π;562,00;057.07.34.114;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΑΡΛΕΚΙΝ 77Θ.
10.000.582,00;9/5/2013;71Π;562,00;057.07.34.355;ΣΠΟΡ/ΤΟ ΚΟΛΟΚΥΘΙ ΕΖΡΑ 54 Θ
10.000.584,00;10/5/2013;62Π;479,00;066.01.02.003;ΒΙΒΙΟ 50 WP 700 ΓΡ.
10.000.594,00;10/5/2013;62Π;480,00;057.07.34.230;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΑΪΚΟ 54Θ.
10.000.594,00;10/5/2013;62Π;480,00;057.07.34.354;ΣΠΟΡ/ΤΟ ΑΓΓΟΥΡΙ ΤΡΙΜΑΞ 77 Θ
10.000.607,00;10/5/2013;62Π;481,00;066.01.01.011;ΕΣΚΟΥΑΪΡ 4SC 1 ΛΙΤΡΟΥ
10.000.607,00;10/5/2013;62Π;481,00;002.01.01.015;ΠΟΥΛΣΑΡ 40SL 1 ΛΙΤΡΟΥ
10.000.607,00;10/5/2013;62Π;481,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
10.000.608,00;10/5/2013;62Π;482,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
10.000.608,00;10/5/2013;62Π;482,00;013.03.53.003;ΛΙΠ.ΠΑΤΕΝΤΚΑΛΙ(0-0-30+10MgΟ)40ΚΙΛΩΝ
10.000.609,00;10/5/2013;62Π;483,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
10.000.609,00;10/5/2013;62Π;483,00;013.03.53.003;ΛΙΠ.ΠΑΤΕΝΤΚΑΛΙ(0-0-30+10MgΟ)40ΚΙΛΩΝ
10.000.610,00;10/5/2013;62Π;484,00;012.01.02.002;ΠΥΡΙΝΕΞ 5G 10 ΚΙΛΩΝ
11.001.367,00;10/5/2013;62Π_A;3.943,00;066.01.01.011;ΕΣΚΟΥΑΪΡ 4SC 1 ΛΙΤΡΟΥ
11.001.368,00;10/5/2013;62Π_A;3.944,00;002.01.01.015;ΠΟΥΛΣΑΡ 40SL 1 ΛΙΤΡΟΥ
11.001.368,00;10/5/2013;62Π_A;3.944,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
11.001.369,00;10/5/2013;62Π_A;3.945,00;002.01.01.015;ΠΟΥΛΣΑΡ 40SL 1 ΛΙΤΡΟΥ
11.001.369,00;10/5/2013;62Π_A;3.945,00;001.01.01.068;ΕΛΟΥΜΙΣ 150 OD 5 ΛΙΤΡΩΝ
11.001.369,00;10/5/2013;62Π_A;3.945,00;001.01.01.067;ΕΛΟΥΜΙΣ 150 OD 1 ΛΙΤΡΟΥ
11.001.370,00;10/5/2013;62Π_A;3.946,00;001.01.01.014;ΦΟΥΖΙΛΕΙΤ 12,5EC 1 ΛΙΤΡΟΥ
11.001.371,00;10/5/2013;62Π_A;3.947,00;066.01.01.015;ΕΣΚΟΥΑΪΡ 4SC 5 ΛΙΤΡΩΝ
11.001.372,00;10/5/2013;62Π_A;3.948,00;001.01.01.068;ΕΛΟΥΜΙΣ 150 OD 5 ΛΙΤΡΩΝ
11.001.373,00;10/5/2013;62Π_A;3.949,00;066.01.01.011;ΕΣΚΟΥΑΪΡ 4SC 1 ΛΙΤΡΟΥ
11.001.373,00;10/5/2013;62Π_A;3.949,00;002.01.01.015;ΠΟΥΛΣΑΡ 40SL 1 ΛΙΤΡΟΥ
11.001.373,00;10/5/2013;62Π_A;3.949,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
11.001.374,00;10/5/2013;62Π_A;3.950,00;066.01.01.011;ΕΣΚΟΥΑΪΡ 4SC 1 ΛΙΤΡΟΥ
11.001.374,00;10/5/2013;62Π_A;3.950,00;017.01.02.001;ΣΑΙΠΕΡΚΙΛ 10EC 1 ΛΙΤΡΟΥ
11.001.375,00;10/5/2013;62Π_A;3.951,00;001.01.01.067;ΕΛΟΥΜΙΣ 150 OD 1 ΛΙΤΡΟΥ
11.001.376,00;10/5/2013;62Π_A;3.952,00;002.01.01.015;ΠΟΥΛΣΑΡ 40SL 1 ΛΙΤΡΟΥ
11.001.376,00;10/5/2013;62Π_A;3.952,00;003.01.05.010;ΣΙΛΓΟΥΕΤ ΓΚΟΛΝΤ 50 Κ.ΕΚ.
11.001.377,00;10/5/2013;62Π_A;3.953,00;005.01.01.026;ΜΠΡΟΝΑΛ 40 EC 560 Κ.ΕΚ.
11.001.377,00;10/5/2013;62Π_A;3.953,00;005.01.01.029;ΣΤΕΝΤΦΑΣΤ ΝΤΟΥΟ 45WG 70 ΓΡ.
11.001.377,00;10/5/2013;62Π_A;3.953,00;005.01.05.003;ΚΟΝΤΑΣΑΙΝΤ 1,5 ΛΙΤΡΩΝ
11.001.378,00;10/5/2013;62Π_A;3.954,00;002.01.01.015;ΠΟΥΛΣΑΡ 40SL 1 ΛΙΤΡΟΥ
11.001.378,00;10/5/2013;62Π_A;3.954,00;003.01.05.010;ΣΙΛΓΟΥΕΤ ΓΚΟΛΝΤ 50 Κ.ΕΚ.
11.001.379,00;10/5/2013;62Π_A;3.955,00;066.01.01.011;ΕΣΚΟΥΑΪΡ 4SC 1 ΛΙΤΡΟΥ
11.001.380,00;10/5/2013;62Π_A;3.956,00;006.01.01.003;ΚΕΥΦΛΟΥΡ SC 1 ΛΙΤΡΟΥ
11.001.380,00;10/5/2013;62Π_A;3.956,00;001.01.01.014;ΦΟΥΖΙΛΕΙΤ 12,5EC 1 ΛΙΤΡΟΥ
11.001.381,00;10/5/2013;62Π_A;3.957,00;001.01.01.014;ΦΟΥΖΙΛΕΙΤ 12,5EC 1 ΛΙΤΡΟΥ
11.001.382,00;10/5/2013;62Π_A;3.958,00;009.03.55.009;ΛΙΠ.(18-8-8) MOP 40 ΚΙΛΩΝ
11.001.385,00;10/5/2013;62Π_A;3.959,00;002.01.01.015;ΠΟΥΛΣΑΡ 40SL 1 ΛΙΤΡΟΥ
11.001.385,00;10/5/2013;62Π_A;3.959,00;003.01.05.010;ΣΙΛΓΟΥΕΤ ΓΚΟΛΝΤ 50 Κ.ΕΚ.
11.001.386,00;10/5/2013;62Π_A;3.960,00;002.01.01.015;ΠΟΥΛΣΑΡ 40SL 1 ΛΙΤΡΟΥ
11.001.386,00;10/5/2013;62Π_A;3.960,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
11.001.387,00;10/5/2013;62Π_A;3.961,00;002.01.01.015;ΠΟΥΛΣΑΡ 40SL 1 ΛΙΤΡΟΥ
11.001.387,00;10/5/2013;62Π_A;3.961,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
11.001.388,00;10/5/2013;62Π_A;3.962,00;002.01.01.015;ΠΟΥΛΣΑΡ 40SL 1 ΛΙΤΡΟΥ
11.001.388,00;10/5/2013;62Π_A;3.962,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
11.001.389,00;10/5/2013;62Π_A;3.963,00;005.01.01.026;ΜΠΡΟΝΑΛ 40 EC 560 Κ.ΕΚ.
11.001.389,00;10/5/2013;62Π_A;3.963,00;066.01.01.011;ΕΣΚΟΥΑΪΡ 4SC 1 ΛΙΤΡΟΥ
11.001.390,00;10/5/2013;62Π_A;3.964,00;002.01.01.015;ΠΟΥΛΣΑΡ 40SL 1 ΛΙΤΡΟΥ
11.001.390,00;10/5/2013;62Π_A;3.964,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
11.001.391,00;10/5/2013;62Π_A;3.965,00;002.01.01.015;ΠΟΥΛΣΑΡ 40SL 1 ΛΙΤΡΟΥ
11.001.391,00;10/5/2013;62Π_A;3.965,00;001.01.01.067;ΕΛΟΥΜΙΣ 150 OD 1 ΛΙΤΡΟΥ
11.001.391,00;10/5/2013;62Π_A;3.965,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
11.001.392,00;10/5/2013;62Π_A;3.966,00;002.01.01.015;ΠΟΥΛΣΑΡ 40SL 1 ΛΙΤΡΟΥ
11.001.392,00;10/5/2013;62Π_A;3.966,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
11.001.393,00;10/5/2013;62Π_A;3.967,00;066.01.01.011;ΕΣΚΟΥΑΪΡ 4SC 1 ΛΙΤΡΟΥ
11.001.395,00;10/5/2013;62Π_A;3.968,00;001.01.01.014;ΦΟΥΖΙΛΕΙΤ 12,5EC 1 ΛΙΤΡΟΥ
11.001.395,00;10/5/2013;62Π_A;3.968,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
11.001.395,00;10/5/2013;62Π_A;3.968,00;001.01.03.012;ΚΟΥΑΝΤΡΙΣ 25SC 100 Κ.ΕΚ.
11.001.396,00;10/5/2013;62Π_A;3.969,00;005.01.01.026;ΜΠΡΟΝΑΛ 40 EC 560 Κ.ΕΚ.
11.001.396,00;10/5/2013;62Π_A;3.969,00;005.01.01.029;ΣΤΕΝΤΦΑΣΤ ΝΤΟΥΟ 45WG 70 ΓΡ.
11.001.396,00;10/5/2013;62Π_A;3.969,00;005.01.05.003;ΚΟΝΤΑΣΑΙΝΤ 1,5 ΛΙΤΡΩΝ
11.001.397,00;10/5/2013;62Π_A;3.970,00;001.01.01.015;ΦΟΥΖΙΛΕΙΤ 12,5EC 5 ΛΙΤΡΩΝ
11.001.398,00;10/5/2013;62Π_A;3.971,00;005.01.01.026;ΜΠΡΟΝΑΛ 40 EC 560 Κ.ΕΚ.
11.001.399,00;10/5/2013;62Π_A;3.972,00;066.01.01.011;ΕΣΚΟΥΑΪΡ 4SC 1 ΛΙΤΡΟΥ
11.001.399,00;10/5/2013;62Π_A;3.972,00;001.01.01.068;ΕΛΟΥΜΙΣ 150 OD 5 ΛΙΤΡΩΝ
11.001.399,00;10/5/2013;62Π_A;3.972,00;002.01.01.015;ΠΟΥΛΣΑΡ 40SL 1 ΛΙΤΡΟΥ
11.001.399,00;10/5/2013;62Π_A;3.972,00;003.01.05.010;ΣΙΛΓΟΥΕΤ ΓΚΟΛΝΤ 50 Κ.ΕΚ.
11.001.400,00;10/5/2013;62Π_A;3.973,00;001.01.01.014;ΦΟΥΖΙΛΕΙΤ 12,5EC 1 ΛΙΤΡΟΥ
11.001.400,00;10/5/2013;62Π_A;3.973,00;028.05.57.005;ΒΙΠ 1 (45-0-0) 2 ΚΙΛΩΝ
11.001.401,00;10/5/2013;62Π_A;3.974,00;005.01.01.026;ΜΠΡΟΝΑΛ 40 EC 560 Κ.ΕΚ.
11.001.401,00;10/5/2013;62Π_A;3.974,00;066.01.01.011;ΕΣΚΟΥΑΪΡ 4SC 1 ΛΙΤΡΟΥ
11.001.401,00;10/5/2013;62Π_A;3.974,00;066.01.01.015;ΕΣΚΟΥΑΪΡ 4SC 5 ΛΙΤΡΩΝ
11.001.402,00;10/5/2013;62Π_A;3.975,00;005.01.01.029;ΣΤΕΝΤΦΑΣΤ ΝΤΟΥΟ 45WG 70 ΓΡ.
11.001.402,00;10/5/2013;62Π_A;3.975,00;005.01.05.003;ΚΟΝΤΑΣΑΙΝΤ 1,5 ΛΙΤΡΩΝ
11.001.403,00;10/5/2013;62Π_A;3.976,00;066.01.01.011;ΕΣΚΟΥΑΪΡ 4SC 1 ΛΙΤΡΟΥ
11.001.403,00;10/5/2013;62Π_A;3.976,00;066.01.01.015;ΕΣΚΟΥΑΪΡ 4SC 5 ΛΙΤΡΩΝ
11.001.403,00;10/5/2013;62Π_A;3.976,00;066.01.01.010;ΝΤΙΦΕΡΕΝΣ 50SC 5 ΛΙΤΡΩΝ
11.001.404,00;10/5/2013;62Π_A;3.977,00;005.01.01.026;ΜΠΡΟΝΑΛ 40 EC 560 Κ.ΕΚ.
11.001.404,00;10/5/2013;62Π_A;3.977,00;066.01.01.011;ΕΣΚΟΥΑΪΡ 4SC 1 ΛΙΤΡΟΥ
11.001.404,00;10/5/2013;62Π_A;3.977,00;002.01.01.015;ΠΟΥΛΣΑΡ 40SL 1 ΛΙΤΡΟΥ
11.001.404,00;10/5/2013;62Π_A;3.977,00;001.01.01.014;ΦΟΥΖΙΛΕΙΤ 12,5EC 1 ΛΙΤΡΟΥ
11.001.404,00;10/5/2013;62Π_A;3.977,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
11.001.405,00;10/5/2013;62Π_A;3.978,00;005.01.01.029;ΣΤΕΝΤΦΑΣΤ ΝΤΟΥΟ 45WG 70 ΓΡ.
11.001.405,00;10/5/2013;62Π_A;3.978,00;005.01.05.003;ΚΟΝΤΑΣΑΙΝΤ 1,5 ΛΙΤΡΩΝ
11.001.405,00;10/5/2013;62Π_A;3.978,00;001.01.01.067;ΕΛΟΥΜΙΣ 150 OD 1 ΛΙΤΡΟΥ
11.001.406,00;10/5/2013;62Π_A;3.979,00;002.01.01.038;ΣΤΟΜΠ ΑΚΟΥΑ 455CS 4,5 ΛΙΤΡΩΝ
11.001.407,00;10/5/2013;62Π_A;3.980,00;020.01.07.001;ΚΡΟΠ ΣΕΤ 300 Κ.ΕΚ.
11.001.407,00;10/5/2013;62Π_A;3.980,00;001.01.01.069;ΜΠΑΝΒΕΛ 48SL 500 Κ.ΕΚ.
11.001.407,00;10/5/2013;62Π_A;3.980,00;002.01.03.005;ΝΤΙΘΕΙΝ Μ-45 ΜΠΛΟΥ WP 1 ΚΙΛΟΥ
11.001.407,00;10/5/2013;62Π_A;3.980,00;001.01.01.014;ΦΟΥΖΙΛΕΙΤ 12,5EC 1 ΛΙΤΡΟΥ
11.001.407,00;10/5/2013;62Π_A;3.980,00;028.05.57.010;ΒΙΠ 60 (20-20-20) 2 ΚΙΛΩΝ
11.001.408,00;10/5/2013;62Π_A;3.981,00;001.01.01.067;ΕΛΟΥΜΙΣ 150 OD 1 ΛΙΤΡΟΥ
11.001.409,00;10/5/2013;62Π_A;3.982,00;005.01.01.029;ΣΤΕΝΤΦΑΣΤ ΝΤΟΥΟ 45WG 70 ΓΡ.
11.001.409,00;10/5/2013;62Π_A;3.982,00;005.01.05.003;ΚΟΝΤΑΣΑΙΝΤ 1,5 ΛΙΤΡΩΝ
11.001.409,00;10/5/2013;62Π_A;3.982,00;066.01.01.014;ΚΛΙΝΙΚ 36SL 1 ΛΙΤΡΟΥ
11.001.410,00;10/5/2013;62Π_A;3.983,00;024.02.22.030;ΚΑΛ/ΚΙ ΝΚ GIGANTIC Cruiser 50000 ΣΠΟΡΩΝ
11.001.411,00;10/5/2013;62Π_A;3.984,00;002.01.01.015;ΠΟΥΛΣΑΡ 40SL 1 ΛΙΤΡΟΥ
11.001.411,00;10/5/2013;62Π_A;3.984,00;001.01.01.067;ΕΛΟΥΜΙΣ 150 OD 1 ΛΙΤΡΟΥ
11.001.411,00;10/5/2013;62Π_A;3.984,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
11.001.412,00;10/5/2013;62Π_A;3.985,00;001.01.01.067;ΕΛΟΥΜΙΣ 150 OD 1 ΛΙΤΡΟΥ
11.001.414,00;10/5/2013;62Π_A;3.986,00;024.02.22.046;ΚΑΛ/ΚΙ ΝΚ FAMOSO PONCHO 50.000ΣΠ.
11.001.415,00;10/5/2013;62Π_A;3.987,00;024.02.22.046;ΚΑΛ/ΚΙ ΝΚ FAMOSO PONCHO 50.000ΣΠ.
11.001.416,00;10/5/2013;62Π_A;3.988,00;024.02.22.046;ΚΑΛ/ΚΙ ΝΚ FAMOSO PONCHO 50.000ΣΠ.
11.001.417,00;10/5/2013;62Π_A;3.989,00;024.02.22.030;ΚΑΛ/ΚΙ ΝΚ GIGANTIC Cruiser 50000 ΣΠΟΡΩΝ
11.001.418,00;10/5/2013;62Π_A;3.990,00;024.02.22.030;ΚΑΛ/ΚΙ ΝΚ GIGANTIC Cruiser 50000 ΣΠΟΡΩΝ
11.001.420,00;10/5/2013;62Π_A;3.991,00;025.02.21.025;ΒΑΜ/ΡΟΣ ΚΑΜΠΟ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.001.420,00;10/5/2013;62Π_A;3.991,00;025.02.21.020;ΒΑΜ/ΡΟΣ ΜΠΑΜΠΥΛΟΝ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.001.394,00;10/5/2013;64Π_A;230,00;026.02.21.027;ΒΑΜ/ΡΟΣ ΝΤΕΛ.332  Cruiser  200.000 ΣΠ.
11.001.394,00;10/5/2013;64Π_A;230,00;025.02.21.025;ΒΑΜ/ΡΟΣ ΚΑΜΠΟ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.001.394,00;10/5/2013;64Π_A;230,00;006.01.01.003;ΚΕΥΦΛΟΥΡ SC 1 ΛΙΤΡΟΥ
11.001.394,00;10/5/2013;64Π_A;230,00;001.01.01.022;ΝΤΟΥΑΛ ΓΚΟΛΝΤ 96EC 1 ΛΙΤΡΟY
11.001.394,00;10/5/2013;64Π_A;230,00;025.02.21.024;ΒΑΜ/ΡΟΣ ΛΙΝΤΕΡ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.001.394,00;10/5/2013;64Π_A;230,00;005.01.01.003;ΚΟΤΟΡΑΝ 50SC 5 ΛΙΤΡΩΝ
11.001.384,00;10/5/2013;66Π_A;106,00;001.01.01.011;ΦΟΥΖΙΛΕΙΤ 12,5EC 250 Κ.ΕΚ
11.001.384,00;10/5/2013;66Π_A;106,00;001.01.01.014;ΦΟΥΖΙΛΕΙΤ 12,5EC 1 ΛΙΤΡΟΥ
10.000.585,00;10/5/2013;71Π;563,00;001.01.01.010;ΜΙΛΑΓΚΡΟ 4SC 1 ΛΙΤΡΟΥ
10.000.586,00;10/5/2013;71Π;564,00;057.07.34.114;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΑΡΛΕΚΙΝ 77Θ.
10.000.586,00;10/5/2013;71Π;564,00;057.07.34.153;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΑΪΚΟ 150Θ.
10.000.586,00;10/5/2013;71Π;564,00;057.07.34.215;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖΑΝΑΣ ΝΙΛΟ 54Θ.
10.000.586,00;10/5/2013;71Π;564,00;057.07.34.311;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΣΑΝΤΙΝ 150Θ.
10.000.586,00;10/5/2013;71Π;564,00;057.07.34.355;ΣΠΟΡ/ΤΟ ΚΟΛΟΚΥΘΙ ΕΖΡΑ 54 Θ
10.000.590,00;10/5/2013;71Π;565,00;007.01.03.004;ΜΠΟΡΝΤ 20WP 1 ΚΙΛΟΥ
10.000.590,00;10/5/2013;71Π;565,00;002.01.03.026;ΚΟΥΜΟΥΛΟΥΣ 80WG 800ΓΡ.
10.000.593,00;10/5/2013;71Π;566,00;057.07.34.355;ΣΠΟΡ/ΤΟ ΚΟΛΟΚΥΘΙ ΕΖΡΑ 54 Θ
10.000.593,00;10/5/2013;71Π;566,00;057.07.34.110;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖΑΝΑΣ ΝΙΛΟ 77Θ.
10.000.596,00;10/5/2013;71Π;567,00;057.07.34.239;ΣΠΟΡ/ΤΟ ΚΑΡΠΟΥΖΙ ΓΚΑΛΑΞΙ 54Θ.
10.000.596,00;10/5/2013;71Π;567,00;057.07.34.217;ΣΠΟΡ/ΤΟ ΠΕΠΟΝΙ ΓΚΑΛΙΑ 54Θ.
10.000.598,00;10/5/2013;71Π;568,00;004.01.02.015;ΡΕΛΝΤΑΝ 2Ε 500 Κ.ΕΚ.
10.000.598,00;10/5/2013;71Π;568,00;011.01.03.007;ΑΝΤΡΑΚΟΛ ΚΟΜΠΙ Χ 67WP 400 ΓΡ.
10.000.599,00;10/5/2013;71Π;569,00;057.07.34.354;ΣΠΟΡ/ΤΟ ΑΓΓΟΥΡΙ ΤΡΙΜΑΞ 77 Θ
10.000.600,00;10/5/2013;71Π;570,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
10.000.605,00;10/5/2013;71Π;571,00;057.07.34.354;ΣΠΟΡ/ΤΟ ΑΓΓΟΥΡΙ ΤΡΙΜΑΞ 77 Θ
10.000.605,00;10/5/2013;71Π;571,00;057.07.34.356;ΣΠΟΡ/ΤΟ ΚΟΛΟΚΥΘΙ ΕΖΡΑ 77 Θ
10.000.605,00;10/5/2013;71Π;571,00;057.07.34.114;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΑΡΛΕΚΙΝ 77Θ.
10.000.605,00;10/5/2013;71Π;571,00;057.07.34.117;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΓΙΑΝΓΚΑ 77Θ.
10.000.605,00;10/5/2013;71Π;571,00;057.07.34.092;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΟΠΤΙΜΑ 77Θ.
10.000.605,00;10/5/2013;71Π;571,00;057.07.34.125;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΝΤΟΛΜΥ 77Θ.
10.000.605,00;10/5/2013;71Π;571,00;057.07.34.146;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΠΟΤΟΜΑΚ 77Θ.
10.000.605,00;10/5/2013;71Π;571,00;057.07.34.110;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖΑΝΑΣ ΝΙΛΟ 77Θ.
10.000.595,00;10/5/2013;72Π;4,00;017.01.02.003;ΝΤΕΣΙΣ 2,5EC 1 ΛΙΤΡΟΥ
10.000.595,00;10/5/2013;72Π;4,00;057.07.34.213;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖΑΝΑΣ ΜΠΟΝΙΚΑ 54Θ.
10.000.595,00;10/5/2013;72Π;4,00;057.07.34.302;ΣΠΟΡ/ΤΟ ΑΓΓΟΥΡΙ ΜΠΕΡΕΚΕΤ 77Θ.
10.000.595,00;10/5/2013;72Π;4,00;057.07.34.153;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΑΪΚΟ 150Θ.
10.000.595,00;10/5/2013;72Π;4,00;057.07.34.311;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΣΑΝΤΙΝ 150Θ.
10.000.630,00;11/5/2013;62Π;485,00;002.01.03.005;ΝΤΙΘΕΙΝ Μ-45 ΜΠΛΟΥ WP 1 ΚΙΛΟΥ
10.000.631,00;11/5/2013;62Π;486,00;024.02.22.030;ΚΑΛ/ΚΙ ΝΚ GIGANTIC Cruiser 50000 ΣΠΟΡΩΝ
10.000.631,00;11/5/2013;62Π;486,00;066.01.01.003;ΚΛΙΝΙΚ 36SL 10 ΛΙΤΡΩΝ
10.000.631,00;11/5/2013;62Π;486,00;066.01.01.002;ΚΛΙΝΙΚ 36SL 25 ΛΙΤΡΩΝ
10.000.634,00;11/5/2013;62Π;487,00;066.01.02.005;ΝΟΥΠΡΙΝΤ 200SL 500 Κ.ΕΚ.
10.000.636,00;11/5/2013;62Π;488,00;002.01.01.039;ΣΤΟΜΠ ΑΚΟΥΑ 455CS 18 ΛΙΤΡΩΝ
10.000.636,00;11/5/2013;62Π;488,00;005.01.01.003;ΚΟΤΟΡΑΝ 50SC 5 ΛΙΤΡΩΝ
10.000.637,00;11/5/2013;62Π;489,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.001.422,00;11/5/2013;62Π_A;3.992,00;002.01.01.015;ΠΟΥΛΣΑΡ 40SL 1 ΛΙΤΡΟΥ
11.001.422,00;11/5/2013;62Π_A;3.992,00;003.01.05.010;ΣΙΛΓΟΥΕΤ ΓΚΟΛΝΤ 50 Κ.ΕΚ.
11.001.423,00;11/5/2013;62Π_A;3.993,00;001.01.01.067;ΕΛΟΥΜΙΣ 150 OD 1 ΛΙΤΡΟΥ
11.001.424,00;11/5/2013;62Π_A;3.994,00;066.01.01.011;ΕΣΚΟΥΑΪΡ 4SC 1 ΛΙΤΡΟΥ
11.001.426,00;11/5/2013;62Π_A;3.995,00;001.01.01.068;ΕΛΟΥΜΙΣ 150 OD 5 ΛΙΤΡΩΝ
11.001.427,00;11/5/2013;62Π_A;3.996,00;002.01.01.015;ΠΟΥΛΣΑΡ 40SL 1 ΛΙΤΡΟΥ
11.001.427,00;11/5/2013;62Π_A;3.996,00;001.01.01.067;ΕΛΟΥΜΙΣ 150 OD 1 ΛΙΤΡΟΥ
